replicate,flux_median_ratio,active_area_median_ratio,diversity_ratio,saturation_fraction,generic_distance_ratio,flux_median_ratio_pass,active_area_median_ratio_pass,diversity_ratio_pass,saturation_fraction_pass,generic_distance_ratio_pass,joint_gate_pass
1769,1.6533537930041995,1.327510919998627,1.1433488678048518,0.0007176399189218751,10.048252676251519,True,True,True,True,False,False
1770,1.4931045785866073,1.1899383837120028,1.0511492918936516,0.0006580352744374999,7.806712535369815,True,True,True,True,True,True
1771,1.6206415444670406,1.3110871886290454,1.1468182338551811,0.000679016114265625,10.528168269745628,True,True,True,True,False,False
1772,1.242673638042895,0.9882796107534727,1.0228417333465925,0.00063180923453125,5.956426787074172,True,True,True,True,True,True
1773,1.714019025382659,1.32400432368294,1.1060755432099523,0.0006842613167500001,10.213211982132927,True,True,True,True,False,False
1774,1.3391890734437784,1.065969002487267,1.0773112841783983,0.000664234159328125,7.395808680981241,True,True,True,True,True,True
1775,1.5499418210780296,1.102272740886813,1.0445718072932937,0.0005741119364375,7.833953949203969,True,True,True,True,True,True
1776,1.237616191765796,0.8154681188922637,1.0141099338705817,0.000592708588203125,7.328552189732685,True,True,True,True,True,True
1777,1.4638576580454232,1.1130725183977621,1.0469283693514346,0.000619888307546875,6.89505557771645,True,True,True,True,True,True
1778,1.4410295690113992,1.031947495023351,1.0513091574106683,0.0007181167570468748,6.68562293839369,True,True,True,True,True,True
1779,1.5298780018845428,1.079723486403432,1.1158542352332317,0.00068521499503125,8.766354600374763,True,True,True,True,False,False
1780,1.564166250124456,1.2175660278975697,1.145835448445087,0.000655651092015625,8.675216829013243,True,True,True,True,False,False
1781,1.5138909549769008,1.2127329292625029,1.094565033973069,0.00065803527390625,7.6020718428244525,True,True,True,True,True,True
1782,1.4513443705026834,1.124063658435944,1.0369892404823713,0.0006561279287499999,7.677924653824544,True,True,True,True,True,True
1783,1.489519984548487,1.177982538755947,1.1105366126860559,0.0007014274567499999,7.739798796334299,True,True,True,True,True,True
1784,1.6155520559292593,1.1376554140986153,1.0896089392834332,0.00069952010940625,9.109775184923533,True,True,True,True,False,False
1785,1.6078790833758585,1.1784646443724471,1.0969085005211043,0.000648498534765625,8.43684166891601,True,True,True,True,False,False
1786,1.40781436164389,1.0402802148938077,1.0535794501728808,0.0006794929469375001,7.049415854690928,True,True,True,True,True,True
1787,1.7828283045632078,1.489944114084629,1.2104473613831541,0.0007662773111093749,12.393972288558842,True,True,True,True,False,False
1788,1.5564456509031823,1.1621621599458918,1.0956058207789248,0.0006299018843125,9.030957073781146,True,True,True,True,False,False
1789,1.6098511935934137,1.262422379526716,1.1363217451998806,0.00070714950471875,9.855366829735885,True,True,True,True,False,False
1790,1.3471829945510958,1.0414680523167825,1.003024114498507,0.0005083084078125001,6.754781080445437,True,True,True,True,True,True
1791,1.5150929217323905,1.1046082831010218,1.020079585298606,0.0006699562049999999,7.838126064868663,True,True,True,True,True,True
1792,1.405712848113015,1.1726726847390334,1.124618648021407,0.000758171080578125,8.005350526103683,True,True,True,True,False,False
1793,1.8923504357704073,1.404133207377804,1.1301254473901392,0.000701427459,12.446745751673092,True,True,True,True,False,False
1794,1.496605834540247,1.1726726847390334,1.1465135698850317,0.00067424774396875,8.91090289632686,True,True,True,True,False,False
1795,1.3414686211973166,1.0385304708566436,1.065575068475761,0.000688552854015625,6.868253180182627,True,True,True,True,True,True
1796,1.6243803576342108,1.2248704878739298,1.0801983830896957,0.0006399154648750001,8.222215801750357,True,True,True,True,False,False
1797,1.4730784296197066,1.0810439338372988,1.1038298126811958,0.000693798064390625,7.493133830382065,True,True,True,True,True,True
1798,1.2629840231312621,0.982127635958961,0.99474417736501,0.00059986114634375,6.0504578354499134,True,True,True,True,True,True
1799,1.5533056287133664,1.1912568243388815,1.1035449615624806,0.0006203651413593749,8.393441381579942,True,True,True,True,False,False
1800,1.4478153355862389,1.1493506434291498,1.0928393952140882,0.0006957054158125,7.351291400827269,True,True,True,True,True,True
1801,1.8379858894680272,1.3675587189451504,1.178917522940838,0.000720500945125,11.47745542953069,True,True,True,True,False,False
1802,1.5935086182034959,1.1473526417932118,1.0257711113831547,0.00064945220921875,7.277648125551921,True,True,True,True,True,True
1803,1.5409646401991282,1.1533333310447746,1.097997808120175,0.000682353973390625,8.26334998267395,True,True,True,True,False,False
1804,1.3356800184472042,1.0232959417185354,1.0492873735984278,0.000679969785765625,6.742665651003677,True,True,True,True,True,True
1805,1.3413913774643067,1.0334140380891907,1.0009217263326717,0.000516891478171875,7.2344656840899,True,True,True,True,True,True
1806,1.1970447724906974,0.8500000013212902,0.9917206639581543,0.0006279945380468751,5.841416247613507,True,True,True,True,True,True
1807,1.4598204316876442,1.1456082454075356,1.0997207551636525,0.0006375312778125,8.657626880875439,True,True,True,True,False,False
1808,1.4888862116474093,1.1130199475948996,1.1324446464066256,0.0006990432703437499,8.941014188522338,True,True,True,True,False,False
1809,1.3597012227493643,1.0493333532368592,1.0555336634447106,0.000703811644703125,6.7822547124405075,True,True,True,True,True,True
1810,1.6265352633576324,1.2051886969255965,1.1145087754597176,0.0008134841890000001,9.603635972327995,True,True,True,True,False,False
1811,1.4601267318965157,1.1283644018754424,1.1003406898618067,0.000718116758984375,7.235181243882553,True,True,True,True,True,True
1812,1.345308133322324,1.0119274659686497,1.0349107773833939,0.0005702972424218749,6.916000040838285,True,True,True,True,True,True
1813,1.450664700858396,1.0723327706085841,1.087031960136403,0.0007128715521249999,7.51331106930528,True,True,True,True,True,True
1814,1.3944709483019044,0.9656108006882762,1.071139576986942,0.0006947517419062499,6.639009368914332,True,True,True,True,True,True
1815,1.5341300965348088,1.1273854978838063,1.1260023026670403,0.0007076263392968749,8.26297745908167,True,True,True,True,False,False
1816,1.761547073765899,1.274327153546237,1.1266359488699385,0.00064468383971875,8.314806199938841,True,True,True,True,False,False
1817,1.5703124453392387,1.272874065768092,1.1114265598322384,0.000613212583171875,8.371993970431111,True,True,True,True,False,False
1818,1.478079976921971,1.0992578564925777,1.053732054591648,0.000616073609828125,7.095002024006071,True,True,True,True,True,True
1819,1.3045445991758768,1.0406002183858563,1.0114221578696068,0.000654220577921875,6.281947280956176,True,True,True,True,True,True
1820,1.469986198431934,1.1036649309691466,1.0232774730102874,0.000617980957625,8.595881187070589,True,True,True,True,False,False
1821,1.545899868092425,1.1253574902111063,1.0408879423364257,0.0006351470951875,7.898902468435775,True,True,True,True,True,True
1822,1.5254479009842468,1.1297709879508187,1.0731453067769574,0.0006294250502031249,7.155507890488601,True,True,True,True,True,True
1823,1.5943400793851694,1.2427536416239087,1.096043747721161,0.000695705414515625,8.206378115373402,True,True,True,True,False,False
1824,1.4046683077232627,0.9735557374015139,1.0338386663524717,0.000712394712640625,5.953902130440702,True,True,True,True,True,True
1825,1.58403630638268,1.286184196491228,1.1304739740341365,0.00067090987909375,9.19214409787939,True,True,True,True,False,False
1826,1.5599715951123243,1.1969093045114316,1.086781770516624,0.00064325332775,9.00566789222977,True,True,True,True,False,False
1827,1.4789124798511475,0.9892588888480217,1.1044957124853687,0.0005855560296406249,8.047718639138564,True,True,True,True,False,False
1828,1.2326573994982355,0.9206212021174064,1.0254142722451909,0.0006046295137812499,6.2108153812490725,True,True,True,True,True,True
1829,1.3425151714919643,0.9540322569776482,1.0244697351270622,0.0006432533245625,6.4878901292558915,True,True,True,True,True,True
1830,1.5710092767574013,1.1754736250262585,1.0641056398796007,0.0006279945323281249,7.684534815528429,True,True,True,True,True,True
1831,1.410149435169342,1.0861456459607344,1.0788133927709787,0.000720500945015625,7.587753270526162,True,True,True,True,True,True
1832,1.5925878301210645,1.1784646443724471,1.0551448047297527,0.0006422996525625,7.987455229015883,True,True,True,True,True,True
1833,1.5426498242533564,1.1199633370501159,1.0667690735567943,0.000683307645671875,8.11645868836713,True,True,True,True,False,False
1834,1.4136677081297955,1.0567056815775866,1.0044234472877196,0.000639915465390625,6.291436317402257,True,True,True,True,True,True
1835,1.5339816807988729,1.1555555654627363,1.1203338312619415,0.0007085800171874999,7.923020055824291,True,True,True,True,True,True
1836,1.4077261894393358,1.0410410187141692,1.0490166955006839,0.000630855560171875,7.308246623639384,True,True,True,True,True,True
1837,1.41381491524637,1.090212742401275,1.076932530141219,0.0007276535051562499,8.017879790644116,True,True,True,True,False,False
1838,1.6158910481655118,1.3129771371073176,1.1232775234599153,0.0008072853068906249,9.481050005557252,True,True,True,True,False,False
1839,1.4454284847846413,1.109895327909933,1.0730541165341392,0.00068998336709375,7.061412332202913,True,True,True,True,True,True
1840,1.5207681089235012,1.2120123333504125,1.1062869842446625,0.000710010527515625,7.861936872897018,True,True,True,True,True,True
1841,1.5140581131715893,1.0659340623367841,1.0706903705850972,0.000606536866671875,7.231050458202837,True,True,True,True,True,True
1842,1.3254115393727457,1.0458958801830671,1.0479492820044884,0.0006814002968124999,6.391728414696363,True,True,True,True,True,True
1843,1.5084350700874696,1.1758893314547643,1.1184610012266452,0.0006685256939218749,8.965171225890083,True,True,True,True,False,False
1844,1.4534972095691558,1.0564148500155939,0.9850921587356419,0.000697135923578125,7.524154947489168,True,True,True,True,True,True
1845,1.53047146169695,1.2120123333504125,1.0710400259457267,0.00067806243721875,9.205054309791882,True,True,True,True,False,False
1846,1.5857535598453485,1.2282502600739778,1.0928088698047198,0.00075626373240625,8.16361418966376,True,True,True,True,False,False
1847,1.3899114219843947,1.0315162304182233,1.0382420398950645,0.0006766319274062499,6.909926053589247,True,True,True,True,True,True
1848,1.4454284847846413,1.0592224591762847,1.0872178825744792,0.000661849974421875,7.436198409205617,True,True,True,True,True,True
1849,1.3887679638799026,1.1196029741245492,1.0631581018283218,0.00061225890959375,6.989901653569407,True,True,True,True,True,True
1850,1.618290815671599,1.185061845312282,1.0619912536544804,0.0006961822499999999,8.371060320653061,True,True,True,True,False,False
1851,1.4249659293690626,1.077966141769049,1.0465781090878166,0.0006318092348125001,7.0327404472568675,True,True,True,True,True,True
1852,1.850794128011092,1.4244354369655445,1.152074653224024,0.0006809234599374999,11.879786028193507,True,True,True,True,False,False
1853,1.5947854197141127,1.2303551606778353,1.0649256681530523,0.0005784034696093749,9.123156286314192,True,True,True,True,False,False
1854,1.3564454532461585,1.054415707242912,1.0776440761728412,0.000627994536046875,7.170116665065087,True,True,True,True,True,True
1855,1.3160896084340215,0.9646246821412109,1.0539272269257514,0.00060701370196875,6.148036623751173,True,True,True,True,True,True
1856,1.689978771045113,1.2723358540120342,1.108971248348226,0.0006923675504375,9.938112421449434,True,True,True,True,False,False
1857,1.28066161094954,0.9877740270635775,1.03216041349706,0.00064134597646875,6.988908615687697,True,True,True,True,True,True
1858,1.3661763711283723,1.0533333430423704,1.0001278428543559,0.000672340393515625,6.206107578761684,True,True,True,True,True,True
1859,1.4670883953855303,1.053494396205494,1.0411922786336536,0.000751018523078125,7.7587154028961,True,True,True,True,True,True
1860,1.7187699935511265,1.3116016534181112,1.10614093471248,0.0007615089425781251,9.166444785520762,True,True,True,True,False,False
1861,1.532630324005915,1.1575274272741498,1.1200205073618879,0.0006661415102968749,8.938728072673316,True,True,True,True,False,False
1862,1.461342453073081,1.1225806324963878,1.0965697486416988,0.0007119178758437499,8.378594853427142,True,True,True,True,False,False
1863,1.4086901901816697,1.1225296465404553,1.0273904394421378,0.000626087186921875,8.073536329304687,True,True,True,True,False,False
1864,1.5895931872191074,1.1180523225316341,1.1130231854930472,0.0007524490349218749,9.818714898708874,True,True,True,True,False,False
1865,1.53047146169695,1.1242802714460987,1.1050241167059052,0.0006957054114218749,7.823894487235806,True,True,True,True,True,True
1866,1.5925878301210645,1.2505133457100381,1.1295756282956637,0.0007224082954843749,9.893500717615366,True,True,True,True,False,False
1867,1.7119695782633537,1.3683060168780627,1.1162349932350848,0.00063800811859375,9.20763056195039,True,True,True,True,False,False
1868,1.4689289492219983,1.0727934077585317,1.0394674646716389,0.0006332397439375,8.38500608171866,True,True,True,True,False,False
1869,1.5122886786513132,1.2039473521108035,1.0837258661122147,0.000692844388640625,8.866681285301228,True,True,True,True,False,False
1870,1.5119841998564216,1.2180070986063722,1.0885280570532472,0.0006680488552968751,7.833644946456626,True,True,True,True,True,True
1871,1.7833199384974519,1.2958115256001976,1.1146223104330026,0.0007038116424375,11.299439593723093,True,True,True,True,False,False
1872,1.3877898549497327,1.0119641427247361,1.0536642302070631,0.000655651090765625,7.500729509584254,True,True,True,True,True,True
1873,1.582160881153778,1.1769691346993527,1.05537380022297,0.000623703003390625,7.346890182870092,True,True,True,True,True,True
1874,1.6034348915478573,1.2065217451135934,1.1352284492817535,0.000658512113671875,9.677394291172897,True,True,True,True,False,False
1875,1.5176497097186072,1.1273885008476745,1.1055564154480668,0.0007133483878437499,9.279920239326747,True,True,True,True,False,False
1876,1.5335440350128797,1.1856845988188902,1.0895629033259822,0.0006012916545,8.74310116580046,True,True,True,True,False,False
